"timestamp","sleep","the_day"
9.15,16.0661543321159,"Saturday 15-16 Mar, 2014"
9.21666666666667,21.8991409318001,"Saturday 15-16 Mar, 2014"
9.3,25.3161393635476,"Saturday 15-16 Mar, 2014"
9.38333333333333,24.8146748194029,"Saturday 15-16 Mar, 2014"
9.46666666666667,24.6529757289969,"Saturday 15-16 Mar, 2014"
9.55,28.1420175840727,"Saturday 15-16 Mar, 2014"
9.63333333333333,24.8796933851129,"Saturday 15-16 Mar, 2014"
9.7,22.4469030448372,"Saturday 15-16 Mar, 2014"
9.78333333333333,17.3175343511399,"Saturday 15-16 Mar, 2014"
9.86666666666667,16.2943424026497,"Saturday 15-16 Mar, 2014"
9.95,19.5319704032306,"Saturday 15-16 Mar, 2014"
10.0333333333333,24.3794322506585,"Saturday 15-16 Mar, 2014"
10.1166666666667,31.3788256367107,"Saturday 15-16 Mar, 2014"
10.1833333333333,36.8031800673968,"Saturday 15-16 Mar, 2014"
10.2666666666667,50.6343479742346,"Saturday 15-16 Mar, 2014"
10.35,58.3764170001914,"Saturday 15-16 Mar, 2014"
10.4333333333333,65.5758223808742,"Saturday 15-16 Mar, 2014"
10.5166666666667,69.9955411323369,"Saturday 15-16 Mar, 2014"
10.6,63.1961429149616,"Saturday 15-16 Mar, 2014"
10.6666666666667,57.2978207446099,"Saturday 15-16 Mar, 2014"
10.75,60.8574297424983,"Saturday 15-16 Mar, 2014"
10.8333333333333,66.6707920500712,"Saturday 15-16 Mar, 2014"
10.9166666666667,76.4126589084056,"Saturday 15-16 Mar, 2014"
11,78.0440665561115,"Saturday 15-16 Mar, 2014"
11.0666666666667,80.0404860354864,"Saturday 15-16 Mar, 2014"
11.15,79.4496630362581,"Saturday 15-16 Mar, 2014"
11.2333333333333,74.73214151598,"Saturday 15-16 Mar, 2014"
2.83333333333333,93,"Sunday 16-17 Mar, 2014"
2.88333333333333,86.7870883169848,"Sunday 16-17 Mar, 2014"
2.93333333333333,94.3660352245784,"Sunday 16-17 Mar, 2014"
2.98333333333333,88.159298644187,"Sunday 16-17 Mar, 2014"
3.05,83.013114659609,"Sunday 16-17 Mar, 2014"
3.1,74.1289493417692,"Sunday 16-17 Mar, 2014"
3.15,65.6924908015145,"Sunday 16-17 Mar, 2014"
3.2,62.7740004064228,"Sunday 16-17 Mar, 2014"
3.25,61.1874631007659,"Sunday 16-17 Mar, 2014"
3.3,59.8713835018438,"Sunday 16-17 Mar, 2014"
3.35,64.0324758913355,"Sunday 16-17 Mar, 2014"
3.4,61.7171465766907,"Sunday 16-17 Mar, 2014"
3.45,65.3499856540852,"Sunday 16-17 Mar, 2014"
3.5,65.2890051208724,"Sunday 16-17 Mar, 2014"
3.56666666666667,60.1911806574189,"Sunday 16-17 Mar, 2014"
3.61666666666667,60.8086979010096,"Sunday 16-17 Mar, 2014"
3.66666666666667,56.6857367750373,"Sunday 16-17 Mar, 2014"
3.71666666666667,56.7833801994708,"Sunday 16-17 Mar, 2014"
3.76666666666667,58.0574535943113,"Sunday 16-17 Mar, 2014"
3.81666666666667,54.4503906345259,"Sunday 16-17 Mar, 2014"
3.86666666666667,56.8977519156807,"Sunday 16-17 Mar, 2014"
3.91666666666667,51.5083493705388,"Sunday 16-17 Mar, 2014"
3.96666666666667,52.9131608553188,"Sunday 16-17 Mar, 2014"
4.01666666666667,51.1385625575744,"Sunday 16-17 Mar, 2014"
4.08333333333333,46.1609758050128,"Sunday 16-17 Mar, 2014"
4.13333333333333,52.0876773168994,"Sunday 16-17 Mar, 2014"
4.18333333333333,52.9591200955853,"Sunday 16-17 Mar, 2014"
4.23333333333333,62.0425232537827,"Sunday 16-17 Mar, 2014"
4.28333333333333,71.9056748582885,"Sunday 16-17 Mar, 2014"
4.33333333333333,86.4455636955526,"Sunday 16-17 Mar, 2014"
4.38333333333333,93.5437729192894,"Sunday 16-17 Mar, 2014"
4.43333333333333,93.6675666445338,"Sunday 16-17 Mar, 2014"
4.48333333333333,91.2785369117029,"Sunday 16-17 Mar, 2014"
4.53333333333333,81.6402962656147,"Sunday 16-17 Mar, 2014"
4.6,67.1352204380666,"Sunday 16-17 Mar, 2014"
4.65,53.5974121405728,"Sunday 16-17 Mar, 2014"
